Auto_Date,Auto_Time,Vehicle_ID,Crash_ID,Vehicle_Type,Impacting_VehOrObject,Veh_Reg_Number,Veh_Make,Veh_Model,Veh_Model_Year,Veh_TrafficViolation,Veh_Manoeuvre_at_Crash,Veh_Loading_Condition,Veh_Mechanical_Failure,Veh_Hazardous_Cargo,Vehicle_Fire,Veh_Disposition,Combo48
12-Sep-22,08:45 AM,5329,3597,MTW - Scooter/Moped,Unknown,,,,,,,,,,,,
12-Sep-22,08:45 AM,5330,3598,Two_Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,HR 69B 1173,,,,,,,,,,,
12-Sep-22,08:45 AM,5331,3598,MTW - Motorcycle Light,Two_Axle Heavy Commercial Vehicle,DL 11SP 6444,,,,,,,,,,,
12-Sep-22,08:45 AM,5332,3599,"Car - Van, Passenger",Other Road Infrastructure,DL 10CA 3425,,,,,,,,,,,
12-Sep-22,08:45 AM,5333,3600,"Car - Van, Passenger",Pedestrian,DL 12W 1437,,,,,,,,,,,
12-Sep-22,08:45 AM,5334,3601,MTW - Motorcycle Light,Unknown,DL 3SEB 3336,,,,,,,,,,,
12-Sep-22,08:45 AM,5335,3602,"Car - Van, Passenger",Pedestrian,HR 26BK 8263,,,,,,,,,,,
12-Sep-22,08:45 AM,5336,3603,Bus,Bus,DL 1PC 1323,,,,,,,,,,,
12-Sep-22,08:45 AM,5337,3603,Bus,Bus,DL 1PC 2736,,,,,,,,,,,
12-Sep-22,08:45 AM,5338,3604,"Three Wheeler - Passenger, Commercial",Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5339,3605,Bus,MTW - Scooter/Moped,DL 1PC  8792,,,,,,,,,,,
12-Sep-22,08:45 AM,5340,3605,MTW - Scooter/Moped,Bus,DL 12SF 5657,,,,,,,,,,,
12-Sep-22,08:45 AM,5341,3606,MTW - Motorcycle Light,Wall,DL 8SCJ 5872,,,,,,,,,,,
12-Sep-22,08:45 AM,5342,3607,Two_Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5343,3607,MTW - Motorcycle Light,Two_Axle Heavy Commercial Vehicle,DL 8SCU 4830,,,,,,,,,,,
12-Sep-22,08:45 AM,5344,3608,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5345,3609,Unknown,Cycle Rickshaw,,,,,,,,,,,,
12-Sep-22,08:45 AM,5346,3609,Cycle Rickshaw - Manual,Unknown,,,,,,,,,,,,
12-Sep-22,08:45 AM,5347,3610,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5348,3611,"Car - Van, Passenger",MTW - Scooter/Moped,DL 2CP 8590,,,,,,,,,,,
12-Sep-22,08:45 AM,5349,3611,MTW - Scooter/Moped,"Car - Van, Passenger",DL 3SEN 1667,,,,,,,,,,,
12-Sep-22,08:45 AM,5350,3612,"Three Wheeler - Passenger, Commercial",Pedestrian,DL 2W 4533,,,,,,,,,,,
12-Sep-22,08:45 AM,5351,3613,Two_Axle Heavy Commercial Vehicle,Pedestrian,HR 38R 7734,,,,,,,,,,,
12-Sep-22,08:45 AM,5352,3614,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5353,3615,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5354,3616,"Car - Van, Passenger",Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5355,3617,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5356,3617,MTW - Motorcycle Light,Unknown,DL 4SDA 2035,,,,,,,,,,,
12-Sep-22,08:45 AM,5357,3618,Two_Axle Heavy Commercial Vehicle,MTW - Scooter/Moped,,,,,,,,,,,,
12-Sep-22,08:45 AM,5358,3618,MTW - Scooter/Moped,Two_Axle Heavy Commercial Vehicle,DL 4SDA  3449,,,,,,,,,,,
12-Sep-22,08:45 AM,5359,3619,Mini Bus,MTW - Scooter/Moped,UP 22T 9120,,,,,,,,,,,
12-Sep-22,08:45 AM,5360,3619,MTW - Scooter/Moped,Mini Bus,DL 6SAU  1085,,,,,,,,,,,
12-Sep-22,08:45 AM,5361,3620,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5362,3621,"Car - Van, Passenger",MTW - Motorcycle Heavy,DL 9CAR 1061,,,,,,,,,,,
12-Sep-22,08:45 AM,5363,3621,MTW - Motorcycle Light,"Car - Van, Passenger",DL 4SCD 1197,,,,,,,,,,,
12-Sep-22,08:45 AM,5364,3622,Bus,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5365,3623,"Car - SUV, Commercial",Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5366,3624,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5367,3625,MTW - Scooter/Moped,Cycle Rickshaw,,,,,,,,,,,,
12-Sep-22,08:45 AM,5368,3625,Cycle Rickshaw - Manual,MTW - Scooter/Moped,,,,,,,,,,,,
12-Sep-22,08:45 AM,5369,3626,Two-Axle Medium Commercial Vehicle,Pedestrian,DL 1LAB 8454,,,,,,,,,,,
12-Sep-22,08:45 AM,5370,3627,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5371,3627,MTW - Motorcycle Light,Unknown,DL 3SCS 1723,,,,,,,,,,,
12-Sep-22,08:45 AM,5372,3628,"Car - Van, Passenger",Bicycle - Manual,HR 51BA 7127,,,,,,,,,,,
12-Sep-22,08:45 AM,5373,3628,Bicycle - Manual,"Car - Van, Passenger",,,,,,,,,,,,
12-Sep-22,08:45 AM,5374,3629,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5375,3629,MTW - Motorcycle Light,Unknown,DL 9SAF 5080,,,,,,,,,,,
12-Sep-22,08:45 AM,5376,3630,"Car - SUV, Passenger",Pedestrian,DL 11CC 4385,,,,,,,,,,,
12-Sep-22,08:45 AM,5377,3631,Two_Axle Heavy Commercial Vehicle,MTW - Scooter/Moped,HR 38AB 0465,,,,,,,,,,,
12-Sep-22,08:45 AM,5378,3631,MTW - Scooter/Moped,Two_Axle Heavy Commercial Vehicle,DL 9SBX  4948,,,,,,,,,,,
12-Sep-22,08:45 AM,5379,3632,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5380,3633,"Car - Van, Passenger",Other Road Infrastructure,HR 26AQ 3748,,,,,,,,,,,
12-Sep-22,08:45 AM,5381,3634,"Three Wheeler - Passenger, Commercial",Unknown,,,,,,,,,,,,
12-Sep-22,08:45 AM,5382,3635,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5383,3635,MTW - Motorcycle Light,Unknown,DL 5SAP 1812,,,,,,,,,,,
12-Sep-22,08:45 AM,5384,3636,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5385,3636,MTW - Motorcycle Light,Unknown,DL 3SEG 3343,,,,,,,,,,,
12-Sep-22,08:45 AM,5386,3637,Two-Axle Medium Commercial Vehicle,"Three Wheeler - Passenger, Commercial",DL 1LAC 6463,,,,,,,,,,,
12-Sep-22,08:45 AM,5387,3637,"Three Wheeler - Passenger, Commercial",Two-Axle Medium Commercial Vehicle,DL 1RN 3012,,,,,,,,,,,
12-Sep-22,08:45 AM,5388,3638,Bus,MTW - Motorcycle Light,DL 1PC 8335,,,,,,,,,,,
12-Sep-22,08:45 AM,5389,3638,MTW - Motorcycle Light,Bus,DL 3TC1437,,,,,,,,,,,
12-Sep-22,08:45 AM,5390,3639,"Car - Van, Passenger",Three Wheeler - Goods,,,,,,,,,,,,
12-Sep-22,08:45 AM,5391,3639,Three Wheeler - Goods,"Car - Van, Passenger",DL 1LQ 4080,,,,,,,,,,,
12-Sep-22,08:45 AM,5392,3640,Two_Axle Heavy Commercial Vehicle,Pedestrian,HR 55W 1786,,,,,,,,,,,
12-Sep-22,08:45 AM,5393,3641,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5394,3641,MTW - Motorcycle Light,Unknown,DL 3SDY 0781,,,,,,,,,,,
12-Sep-22,08:45 AM,5395,3642,Two_Axle Heavy Commercial Vehicle,Pedestrian,HP 1299563,,,,,,,,,,,
12-Sep-22,08:45 AM,5396,3643,Others,MTW - Motorcycle Light,DL 10ER 0521,,,,,,,,,,,
12-Sep-22,08:45 AM,5397,3643,MTW - Motorcycle Light,Others,DL 4SCT 2338,,,,,,,,,,,
12-Sep-22,08:45 AM,5398,3644,"Car - Van, Passenger",Pedestrian,DL 9CAR 9620,,,,,,,,,,,
12-Sep-22,08:45 AM,5399,3645,Car - Passenger,Pedestrian,DL 12CJ 7214,,,,,,,,,,,
12-Sep-22,08:45 AM,5400,3645,Car - Passenger,Pedestrian,DL 1ZB 5891,,,,,,,,,,,
12-Sep-22,08:45 AM,5401,3646,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5402,3647,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5403,3648,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
12-Sep-22,08:45 AM,5404,3648,MTW - Scooter/Moped,Unknown,DL 11G 3676,,,,,,,,,,,
12-Sep-22,08:45 AM,5405,3649,Three Wheeler - Goods,MTW - Motorcycle Light,DL 1LR 7903,,,,,,,,,,,
12-Sep-22,08:45 AM,5406,3649,MTW - Motorcycle Light,Three Wheeler - Goods,DL 4SCQ 2452,,,,,,,,,,,
12-Sep-22,08:45 AM,5407,3650,Two_Axle Heavy Commercial Vehicle,MTW - Scooter/Moped,HR 55AA 3174,,,,,,,,,,,
12-Sep-22,08:45 AM,5408,3650,MTW - Scooter/Moped,Two_Axle Heavy Commercial Vehicle,DL 7SC9 2670,,,,,,,,,,,
12-Sep-22,08:45 AM,5409,3651,Others,Unknown,,,,,,,,,,,,
12-Sep-22,08:45 AM,5410,3652,Two-Axle Medium Commercial Vehicle,Bicycle - Manual,DL 1GC 8682,,,,,,,,,,,
12-Sep-22,08:45 AM,5411,3652,Bicycle - Manual,Two-Axle Medium Commercial Vehicle,,,,,,,,,,,,
12-Sep-22,08:45 AM,5412,3653,Two-Axle Medium Commercial Vehicle,MTW - Scooter/Moped,,,,,,,,,,,,
12-Sep-22,08:45 AM,5413,3653,MTW - Scooter/Moped,Two-Axle Medium Commercial Vehicle,DL 11SS 7828,,,,,,,,,,,
12-Sep-22,08:45 AM,5414,3654,MTW - Motorcycle Light,Other Road Infrastructure,,,,,,,,,,,,
12-Sep-22,08:45 AM,5415,3655,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5416,3656,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5417,3657,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5418,3657,MTW - Motorcycle Light,Unknown,DL 11H 0197,,,,,,,,,,,
12-Sep-22,08:45 AM,5419,3658,Two_Axle Heavy Commercial Vehicle,"Three Wheeler - Passenger, Commercial",,,,,,,,,,,,
12-Sep-22,08:45 AM,5420,3658,"Three Wheeler - Passenger, Commercial",Two_Axle Heavy Commercial Vehicle,,,,,,,,,,,,
12-Sep-22,08:45 AM,5421,3659,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5422,3660,Bus,MTW - Scooter/Moped,HR 61C 5845,,,,,,,,,,,
12-Sep-22,08:45 AM,5423,3660,MTW - Scooter/Moped,Bus,DL 4SCT 2243,,,,,,,,,,,
12-Sep-22,08:45 AM,5424,3661,Two_Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,HR 69B 7753,,,,,,,,,,,
12-Sep-22,08:45 AM,5425,3661,MTW - Motorcycle Light,Two_Axle Heavy Commercial Vehicle,DL 8SCU 8327,,,,,,,,,,,
12-Sep-22,08:45 AM,5426,3662,Light Commercial Vehicle,MTW - Motorcycle Light,DL 1LAF 7297,,,,,,,,,,,
12-Sep-22,08:45 AM,5427,3662,MTW - Motorcycle Light,Light Commercial Vehicle,AF 2019,,,,,,,,,,,
12-Sep-22,08:45 AM,5428,3663,MTW - Motorcycle Light,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5429,3664,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5430,3665,MTW - Motorcycle Light,Unknown,DL 13SD 4443,,,,,,,,,,,
12-Sep-22,08:45 AM,5431,3666,Bus,Pedestrian,UP 17AT 5326,,,,,,,,,,,
12-Sep-22,08:45 AM,5432,3667,MTW - Motorcycle Light,Median,DL 3SAP 3151,,,,,,,,,,,
12-Sep-22,08:45 AM,5433,3668,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5434,3668,MTW - Motorcycle Light,Unknown,DL 5SBW 5230,,,,,,,,,,,
12-Sep-22,08:45 AM,5435,3669,Bus,Pedestrian,DL 1PC 3700,,,,,,,,,,,
12-Sep-22,08:45 AM,5436,3670,MTW - Motorcycle Light,Others,,,,,,,,,,,,
12-Sep-22,08:45 AM,5437,3671,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5438,3672,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5439,3673,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5440,3674,Two_Axle Heavy Commercial Vehicle,Pedestrian,HR 38AB 9526,,,,,,,,,,,
12-Sep-22,08:45 AM,5441,3675,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5442,3676,MTW - Motorcycle Light,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5443,3677,"Car - Van, Passenger",Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5444,3678,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5445,3679,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5446,3679,MTW - Motorcycle Light,Unknown,,,,,,,,,,,,
12-Sep-22,08:45 AM,5447,3680,"Car - Van, Passenger",MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5448,3680,MTW - Motorcycle Light,"Car - Van, Passenger",,,,,,,,,,,,
12-Sep-22,08:45 AM,5449,3681,MTW - Scooter/Moped,Unknown,DL 7SCK 9177,,,,,,,,,,,
12-Sep-22,08:45 AM,5450,3682,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5451,3683,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5452,3684,Bus,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5453,3684,MTW - Motorcycle Light,Bus,DL 115650,,,,,,,,,,,
12-Sep-22,08:45 AM,5454,3685,Others,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5455,3686,Two_Axle Heavy Commercial Vehicle,Three Wheeler - Goods,HR 74A 3499,,,,,,,,,,,
12-Sep-22,08:45 AM,5456,3686,Three Wheeler - Goods,Two_Axle Heavy Commercial Vehicle,DL 1LQ 8737,,,,,,,,,,,
12-Sep-22,08:45 AM,5457,3687,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5458,3687,MTW - Motorcycle Light,Unknown,DL 3SEE 9360,,,,,,,,,,,
12-Sep-22,08:45 AM,5459,3688,Two_Axle Heavy Commercial Vehicle,"Three Wheeler - Passenger, Commercial",HR 55AG 2827,,,,,,,,,,,
12-Sep-22,08:45 AM,5460,3688,"Three Wheeler - Passenger, Commercial",Two_Axle Heavy Commercial Vehicle,DL 2W 3083,,,,,,,,,,,
12-Sep-22,08:45 AM,5461,3689,"Car - SUV, Commercial",MTW - Motorcycle Light,DL 1LX 0707,,,,,,,,,,,
12-Sep-22,08:45 AM,5462,3689,MTW - Motorcycle Light,"Car - SUV, Commercial",DL 3 SCY 0506,,,,,,,,,,,
12-Sep-22,08:45 AM,5463,3690,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5464,3691,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5465,3691,MTW - Motorcycle Light,Unknown,DL 3SBG 8062,,,,,,,,,,,
12-Sep-22,08:45 AM,5466,3692,Bicycle - Manual,Unknown,,,,,,,,,,,,
12-Sep-22,08:45 AM,5467,,,,,,,,,,,,,,,
12-Sep-22,08:45 AM,5468,3693,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5469,3693,MTW - Motorcycle Light,Unknown,DL 3SDZ 0813,,,,,,,,,,,
12-Sep-22,08:45 AM,5470,3694,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5471,3695,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5472,3696,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
12-Sep-22,08:45 AM,5473,3696,MTW - Scooter/Moped,Unknown,DL 14SN 5093,,,,,,,,,,,
12-Sep-22,08:45 AM,5474,3697,"Car - Van, Passenger",MTW - Motorcycle Light,HR  04F  0592,,,,,,,,,,,
12-Sep-22,08:45 AM,5475,3697,MTW - Motorcycle Light,"Car - Van, Commercial",,,,,,,,,,,,
12-Sep-22,08:45 AM,5476,3698,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5477,3698,MTW - Motorcycle Light,Unknown,DL 3AZ 5891,,,,,,,,,,,
12-Sep-22,08:45 AM,5478,3699,MTW - Motorcycle Light,Unknown,,,,,,,,,,,,
12-Sep-22,08:45 AM,5479,3700,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5480,3701,MTW - Motorcycle Light,Unknown,DL 9SBX 7683,,,,,,,,,,,
12-Sep-22,08:45 AM,5481,3702,MTW - Motorcycle Light,Unknown,DL 1ST 0846,,,,,,,,,,,
12-Sep-22,08:45 AM,5482,3703,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5483,3704,Two_Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5484,3704,MTW - Motorcycle Light,Two_Axle Heavy Commercial Vehicle,DL 6SBB 3837,,,,,,,,,,,
12-Sep-22,08:45 AM,5485,3705,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5486,3706,Two_Axle Heavy Commercial Vehicle,"Car - Van, Passenger",,,,,,,,,,,,
12-Sep-22,08:45 AM,5487,3706,"Car - Van, Passenger",Two_Axle Heavy Commercial Vehicle,DL 8CNA 6385,,,,,,,,,,,
12-Sep-22,08:45 AM,5488,3707,MTW - Motorcycle Light,Pedestrian,DL 7SBZ 1405,,,,,,,,,,,
12-Sep-22,08:45 AM,5489,3708,"Car - Jeep, Passenger",Bicycle - Manual,,,,,,,,,,,,
12-Sep-22,08:45 AM,5490,3708,Bicycle - Manual,"Car - Van, Passenger",,,,,,,,,,,,
12-Sep-22,08:45 AM,5491,3709,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5492,3709,MTW - Motorcycle Light,Unknown,DL 6SAZ 3317,,,,,,,,,,,
12-Sep-22,08:45 AM,5493,3710,Two_Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,DL 1LY 6464,,,,,,,,,,,
12-Sep-22,08:45 AM,5494,3710,MTW - Motorcycle Light,Two_Axle Heavy Commercial Vehicle,UP 86W 2150,,,,,,,,,,,
12-Sep-22,08:45 AM,5495,3711,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5496,3712,"Car - Van, Passenger",Bicycle - Manual,UP 14DZ 8201,,,,,,,,,,,
12-Sep-22,08:45 AM,5497,3712,Bicycle - Manual,"Car - Van, Passenger",,,,,,,,,,,,
12-Sep-22,08:45 AM,5498,3714,"Car - Van, Passenger",MTW - Scooter/Moped,DL 2CAL 9628,,,,,,,,,,,
12-Sep-22,08:45 AM,5499,3714,MTW - Scooter/Moped,"Car - Van, Passenger",DL 8SBH 1161,,,,,,,,,,,
12-Sep-22,08:45 AM,5500,3715,Two_Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,HR 39C 8262,,,,,,,,,,,
12-Sep-22,08:45 AM,5501,3715,MTW - Motorcycle Light,Two_Axle Heavy Commercial Vehicle,DL 9SBW 4468,,,,,,,,,,,
12-Sep-22,08:45 AM,5502,3716,MTW - Scooter/Moped,Median,DL 10SQ 1047,,,,,,,,,,,
12-Sep-22,08:45 AM,5503,3717,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5504,3718,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5505,3719,Two_Axle Heavy Commercial Vehicle,MTW - Scooter/Moped,,,,,,,,,,,,
12-Sep-22,08:45 AM,5506,3719,MTW - Scooter/Moped,Two_Axle Heavy Commercial Vehicle,DL 11SJ 4329,,,,,,,,,,,
12-Sep-22,08:45 AM,5507,3720,Bus,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5508,3720,MTW - Motorcycle Light,Bus,DL 4SDD 7767,,,,,,,,,,,
12-Sep-22,08:45 AM,5509,3721,Two_Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5510,3721,MTW - Motorcycle Light,Two_Axle Heavy Commercial Vehicle,DL 4SCX 8202,,,,,,,,,,,
12-Sep-22,08:45 AM,5511,3722,"Car - Van, Passenger",MTW - Motorcycle Light,DL 9CAL 7874,,,,,,,,,,,
12-Sep-22,08:45 AM,5512,3722,MTW - Motorcycle Light,"Car - Van, Passenger",DL 4SBX 9815,,,,,,,,,,,
12-Sep-22,08:45 AM,5513,3723,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
12-Sep-22,08:45 AM,5514,3723,MTW - Scooter/Moped,Unknown,DL 11SS 8192,,,,,,,,,,,
12-Sep-22,08:45 AM,5515,3724,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5516,3725,Bus,MTW - Motorcycle Light,DL 1PC 9861,,,,,,,,,,,
12-Sep-22,08:45 AM,5517,3725,MTW - Motorcycle Light,Bus,DL 8SCD 2273,,,,,,,,,,,
12-Sep-22,08:45 AM,5518,3726,MTW - Motorcycle Light,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5519,3727,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5520,3727,MTW - Motorcycle Light,Unknown,,,,,,,,,,,,
12-Sep-22,08:45 AM,5521,3728,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5522,3728,MTW - Motorcycle Light,Unknown,DL 8SAV 0297,,,,,,,,,,,
12-Sep-22,08:45 AM,5523,3729,Two_Axle Heavy Commercial Vehicle,"Car - Van, Passenger",HR 55L 4393,,,,,,,,,,,
12-Sep-22,08:45 AM,5524,3729,"Car - Van, Passenger",Two_Axle Heavy Commercial Vehicle,UP 16LS 9421,,,,,,,,,,,
12-Sep-22,08:45 AM,5525,3730,MTW - Motorcycle Light,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5526,3731,Two_Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,HR 61D 6800,,,,,,,,,,,
12-Sep-22,08:45 AM,5527,3731,MTW - Motorcycle Light,Two_Axle Heavy Commercial Vehicle,DL 6SBF 0241,,,,,,,,,,,
12-Sep-22,08:45 AM,5528,3732,Two_Axle Heavy Commercial Vehicle,MTW - Scooter/Moped,DL 1GB 7105,,,,,,,,,,,
12-Sep-22,08:45 AM,5529,3732,MTW - Scooter/Moped,Two_Axle Heavy Commercial Vehicle,DL 7SBF 9536,,,,,,,,,,,
12-Sep-22,08:45 AM,5530,3733,Others,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5531,3734,"Car - Van, Passenger",MTW - Motorcycle Light,HR 13H 9275,,,,,,,,,,,
12-Sep-22,08:45 AM,5532,3734,MTW - Motorcycle Light,"Car - Van, Passenger",DL 8SQ 9570,,,,,,,,,,,
12-Sep-22,08:45 AM,5533,3735,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
12-Sep-22,08:45 AM,5534,3735,MTW - Scooter/Moped,Unknown,DL 9SAY 7402,,,,,,,,,,,
12-Sep-22,08:45 AM,5535,3736,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
12-Sep-22,08:45 AM,5536,3736,MTW - Scooter/Moped,Unknown,DL 6SAS 5213,,,,,,,,,,,
12-Sep-22,08:45 AM,5537,3737,Bus,MTW - Scooter/Moped,,,,,,,,,,,,
12-Sep-22,08:45 AM,5538,3737,MTW - Scooter/Moped,Bus,DL 10SR 2882,,,,,,,,,,,
12-Sep-22,08:45 AM,5539,3738,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5540,3739,Two_Axle Heavy Commercial Vehicle,Two_Axle Heavy Commercial Vehicle,DL 1LX 9084,,,,,,,,,,,
12-Sep-22,08:45 AM,5541,3739,Two_Axle Heavy Commercial Vehicle,Two_Axle Heavy Commercial Vehicle,HR 63B 9930,,,,,,,,,,,
12-Sep-22,08:45 AM,5542,3740,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5543,3741,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5544,3742,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5545,3742,MTW - Motorcycle Light,Unknown,UP 83W 8201,,,,,,,,,,,
12-Sep-22,08:45 AM,5546,3743,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
12-Sep-22,08:45 AM,5547,3743,MTW - Scooter/Moped,Unknown,DL 9SBJ 5492,,,,,,,,,,,
12-Sep-22,08:45 AM,5548,3744,Two_Axle Heavy Commercial Vehicle,MTW - Scooter/Moped,RJ 32G 9008,,,,,,,,,,,
12-Sep-22,08:45 AM,5549,3744,MTW - Scooter/Moped,Two_Axle Heavy Commercial Vehicle,DL 3SDF 3370,,,,,,,,,,,
12-Sep-22,08:45 AM,5550,3745,Two_Axle Heavy Commercial Vehicle,MTW - Scooter/Moped,HR 55AE 9978,,,,,,,,,,,
12-Sep-22,08:45 AM,5551,3745,MTW - Scooter/Moped,Two_Axle Heavy Commercial Vehicle,DL 10SY 7944,,,,,,,,,,,
12-Sep-22,08:45 AM,5552,3746,Others,MTW - Motorcycle Light,,,,,,,,,,,,
12-Sep-22,08:45 AM,5553,3746,MTW - Motorcycle Light,Others,,,,,,,,,,,,
12-Sep-22,08:45 AM,5554,3747,Unknown,Pedestrian,,,,,,,,,,,,
12-Sep-22,08:45 AM,5555,3748,Two-Axle Medium Commercial Vehicle,Two_Axle Heavy Commercial Vehicle,DL 1LAD 8426,,,,,,,,,,,
12-Sep-22,08:45 AM,5556,3748,Two_Axle Heavy Commercial Vehicle,Two_Axle Heavy Commercial Vehicle,HR 63B 0387,,,,,,,,,,,
12-Sep-22,08:45 AM,5557,3749,MTW - Motorcycle Light,Tree,DL 4SCX 2465,,,,,,,,,,,
12-Sep-22,08:45 AM,5558,3750,Others,Pedestrian,Dl 9ER 4795,,,,,,,,,,,
12-Sep-22,08:45 AM,5559,3751,"Car - Van, Passenger",Other Road Infrastructure,DL 1ZC 8241,,,,,,,,,,,
12-Sep-22,08:45 AM,5560,3752,Two_Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,,,,,,,,,,,,
