Auto_Date,Auto_Time,Form_No,Entry_Personnel,Filled_Date,FIR_No,Police_Station,Time_Of_Crash,Date_Of_Crash,Collision_Type,Hit_and_Run,Special_Case,Case File Available,Crash_Severity,No_Of_ Fatalities,No_Of_ Injured,No_Of_Vehicles,Location,Road_Type,Road_1,Road_2,Road_3,GPS_Lat,GPS_Long,Note,Crash_ID,Distance_From_Landmark,Text97,Veh_Rel_Travel_Dir,Crash_ID_new,PS_Name,PS_Name_New,PS_State,PS_Dist,div_DCP,Sb_div_ACP,Circle_TI,Latitude,Longitude
20-07-2022,04:33 PM,210204,Ashwani,2022-06-07T00:00:00Z,0204,445,14:30,2021-04-09T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Shyamlal college Underpass,",Delhi,NA,29,77,A pedestrian was hit by unknow vehicle .,4019,1,South East,Unknown,40190204445,WELCOMECOLONY,Welcome Colony,Delhi,Delhi,North East,Bhajan Pura,Bhajan Pura,28.673323,77.281897
20-07-2022,04:33 PM,210677,Ashwani,2022-06-07T00:00:00Z,0677,53,02:40,2021-12-28T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,66 Futa Road Near PS,"Jafrabad, Speed Breaker",NA,29,77,A pedestrian was hit by unknown vehicle and was declared Dead when taken to hospital .,4020,0,North,Not Applicable,4020067753,ZAFRABAD,Jaffrabad,Delhi,Delhi,North East,Bhajan Pura,Bhajan Pura,28.678747,77.272925
20-07-2022,04:35 PM,210069,Anisha,2022-04-26T00:00:00Z,0069,2,22:47,2021-02-15T00:00:00Z,Right Angle Crash,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,"Tajpur Road, Singhu Village",Delhi,NA,29,77,The motorcycle was hit on the left side by a truck and the pillion rider came under back side of the truck's tyre and the rider fall down. The pillion rider was declared brought dead by the doctor after they reached hospital.,3446,4,North-East,Perpendicular Direction,344600692,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.852249,77.12703
20-07-2022,04:35 PM,210099,Anisha,2022-04-26T00:00:00Z,0099,2,23:00,2021-03-07T00:00:00Z,Right Angle Crash,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Towards Jindpur Flyover,"G.T.K Road, Singhu Border",Alipur Delhi,29,77,"Due to the U-turn of an unknown vehicle, the motorcyclist got hit by an unknown vehicle and the driver got injured and was taken to the hospital by PCR van and was declared brought dead by the doctor.",3447,3,North-East,Perpendicular Direction,344700992,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.794232,77.143909
20-07-2022,04:35 PM,210108,Anisha,2022-04-26T00:00:00Z,0108,2,20:40,2021-03-12T00:00:00Z,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Before Khera Underpass,Khera Nagli Road,Delhi,29,77,A truck hit the motorcyclist due to which the rider and motorcycle came in front of the tyre at the back side of the truck. The motorcyclist was dead at the spot.,3448,2,North-east,Same Direction,344801082,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.771933,77.141562
20-07-2022,04:35 PM,210109,Anisha,2022-04-26T00:00:00Z,0109,2,23:07,2021-03-13T00:00:00Z,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"Near Red light, Kham Pur Village",Shani Mandir,Delhi,29,77,A speeding Ertiga car hitted the White Swift Dzire car which was in front of Ertiga car. The driver of Ertiga car was injured and was declared brought dead by the doctor and the the driver of Swift Dzire got no injury.,3449,3,North,Same Direction,344901092,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.825985,77.131574
20-07-2022,04:35 PM,210142,Anisha,2022-04-26T00:00:00Z,0142,2,00:41,2021-03-29T00:00:00Z,Unknown,FALSE,FALSE,FALSE,Non Fatal Crash without Permanent Injury,1,3,1,Unknown,NA,Bypass Singhu Border,Jain mandir,NA,29,77,A car was found in an accidental state on the road and there were 3 people who got injured and were in hospital.,3450,4,North-East,Unknown,345001422,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.825705,77.110948
20-07-2022,04:35 PM,210145,Anisha,2022-04-26T00:00:00Z,0145,2,10:10,2021-04-03T00:00:00Z,Head on Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Holambi Road,Near Minda Bal Farm,NA,29,77,"The motorcyclist was hitted by a crane in which a generator was tied up which fall upon the motorcycle and the motorcyclist., due to which he died on the spot and the crane driver ran away from the site.",3451,5,North,Opposite Direction,345101452,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.79716,77.133122
20-07-2022,04:35 PM,210376,Anisha,2022-04-26T00:00:00Z,0376,2,20:40,2021-05-24T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,GT Road from Delhi to Karnal,Near Sai Baba Mandir,"Alipur, Delhi",29,77,The victim was taken to the hospital by Rajmohmad where the victim was declared brought dead by the doctor.,3452,1,South,Unknown,345203762,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.789096,77.14132
20-07-2022,04:35 PM,210428,Anisha,2022-04-26T00:00:00Z,0428,2,17:17,2021-06-08T00:00:00Z,Unknown,FALSE,FALSE,FALSE,NA,1,0,2,Unknown,NA,"Bakhtawarpur, Hiranki Road",NA,NA,29,77,A tempo and a car was found upside down at the crash spot. The victim was taken to the hospital by a person named Jogendra but was declared brought dead by the doctor.,3453,5,North,Unknown,345304282,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.821391,77.172832
20-07-2022,04:35 PM,210555,Anisha,2022-04-26T00:00:00Z,0555,2,17:40,2021-07-11T00:00:00Z,Unknown,FALSE,FALSE,FALSE,Unknown,1,3,1,Unknown,NA,In front of MH-1 Farm House,G.T.K Service Road,NA,29,77,A Maruti car was found on the road in which a person was hanged out on the front seat from the window and his head side was laid out on the road. Later he was declared brought dead by the doctor at the hospital.,3454,55,North-East,Unknown,345405552,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.807223,77.140462
20-07-2022,04:35 PM,210579,Anisha,2022-04-26T00:00:00Z,0579,2,23:36,2021-07-17T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,4,1,Unknown,NA,In Front Of Lavanya Hotel,"Bhaktawarpur, Alipur",Delhi,29,77,The Car driver who was drunk hitted 5 pedestrian on the road due to which one of them died and other 4 were injured.,3455,4,West,Same Direction,345505792,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.803546,77.144213
20-07-2022,04:35 PM,210591,Anisha,2022-04-26T00:00:00Z,0591,2,07:45,2021-07-23T00:00:00Z,Right Angle Crash,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Near Yamuna Pusta Road,NA,NA,29,77,"4 ladies got into a car for a lift and then when the car driver moved his car through forward where a JCB crane was just at the right side of it, the crane's driver reversed his card and the front loader of the JCB wa pierced into the car due to which one of the lady died at the spot.",3456,15,N/A,Perpendicular Direction,345605912,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.753513,77.148357
20-07-2022,04:35 PM,210603,Anisha,2022-04-26T00:00:00Z,0603,2,19:50,2021-07-25T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Near Bakolki Bus Stand,"G.T.k Road, Towards Delhi",NA,29,77,An unknown vehicle hit the pedestrian and ran away from the site. Later on the victim was found on the road and was taken by the ambulance to the hospital where he was declared dead by the doctor.,3457,3,North-east,Unknown,345706032,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.810278,77.136989
20-07-2022,04:35 PM,210649,Anisha,2022-04-27T00:00:00Z,0649,2,03:00,2021-07-31T00:00:00Z,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Opposite to HP Petrol pump,Old GTK Road,"Alipur, Delhi",29,77,"A truck was parked at HP petrol pump in which there were 2 persons. One got down and the driver was seated. Suddenly, a speeding truck came from behind and hit the truck due to which the driver collapsed in the truck and was admitted to the hospital.",3458,4,East,Same Direction,345806492,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.753589,77.115526
20-07-2022,04:35 PM,210689,Anisha,2022-04-27T00:00:00Z,0689,2,22:30,2021-08-14T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,0,Unknown,NA,Near Jain Mandir,Opposite Nagli Puna,"Alipur, Delhi",29,77,An unknown pedestrian was hit by an vehicle who dies at the spot.Th evehicle driver ran away from the site and his number plate fell on the road.,3459,4,North,Same Direction,345906892,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.771885,77.142284
20-07-2022,04:35 PM,210709,Anisha,2022-04-27T00:00:00Z,0709,2,20:20,2021-08-22T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Budhpur Nala GTK Road,NA,NA,29,77,A pedestrian was found dead on the spot by an unknown vehicle whose side mirror was there on the road.,3460,2,North,Unknown,346007092,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.782612,77.14149
20-07-2022,04:35 PM,210713,Anisha,2022-04-27T00:00:00Z,0713,2,19:20,2021-08-25T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Janti Khurd Road,Near Ashoka Farm,"Hamidpur, Delhi",29,77,A pedestrian was found to be dead on the spot hitted by an unknown vehicle whose broken glass plastic was found nearby MCD Toll Pass in which the vehicle's registeration number was there.,3461,5,North,Unknown,346107132,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.843184,77.153989
20-07-2022,04:35 PM,210765,Anisha,2022-04-27T00:00:00Z,0765,2,08:45,2021-09-11T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Seed Farm Road,Rajdhani Dharma Kanta,"Alipur, Delhi",29,77,An unknown vehicle rooled over to an unknown pedestrian.,3462,2,North-East,Unknown,346207652,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.805882,77.128102
20-07-2022,04:35 PM,210780,Anisha,2022-04-27T00:00:00Z,0780,2,13:00,NA,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Towards Sai Baba Mandir,Mukraba Chowk,"Alipur, Delhi",29,77,The victim was been hit by the tempo from behind while he was pushing his car to park on side of the road.,3463,1,N/A,Same Direction,346307802,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.788991,77.141345
20-07-2022,04:35 PM,210840,Anisha,2022-04-27T00:00:00Z,0840,2,07:00,2021-10-12T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,GTK Road,Infront of Apple Mandi,"Khampur, Delhi",29,77,A Mahendra Bolero vehicle driver hitted the cyclist and ran away from the site.,3464,4,East,Unknown,346408402,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.833142,77.130359
20-07-2022,04:35 PM,210857,Anisha,2022-04-27T00:00:00Z,0857,2,01:00,2021-10-18T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,NA,NA,Main GTK Road,Before 100 m Khampur Red Light,NA,29,77,A pedestrian was hit by an unknown vehicle and he was dead at the spot.,3465,6,North,Unknown,346508572,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.84469,77.12691
20-07-2022,04:35 PM,210907,Anisha,2022-04-27T00:00:00Z,0907,2,07:00,2021-11-11T00:00:00Z,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,"Khampur Red Light, GTK Road",NA,NA,29,77,A motorcyclist and a pillion rider was hit by a ECO car from behind and the pillion rider got injured and died afterwards.,3466,2,East,Same Direction,346609072,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.845854,77.12688
20-07-2022,04:35 PM,210935,Anisha,2022-04-27T00:00:00Z,0935,2,04:00,2021-11-23T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,"Near Under Pass, SDM Office Road","Alipur, Delhi",NA,29,77,A motorcyclist was hit by an unknown vehicle due to which the motorcyclist was dead on the spot.,3467,1,North,Unknown,346709352,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.793701,77.143647
20-07-2022,04:35 PM,210941,Anisha,2022-04-27T00:00:00Z,0941,2,18:52,2021-11-25T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,NA,NA,"Galu No.2, Singhu Village",NA,NA,29,77,A pedestrian was hit by a TATA Zest Car due to which the pedestrian died at the spot.,3468,5,North,Unknown,346809412,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.85238,77.129394
20-07-2022,04:35 PM,211082,Anisha,2022-04-27T00:00:00Z,1082,2,22:45,2021-12-14T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Near Shiv Mandir T-Point,Singhu Village,NA,29,77,An unknown person was found on the road. The CATS ambulance took the victim to the hospital where he was declared as brought dead.,3469,4,North-West,Unknown,346910822,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.852204,77.125912
20-07-2022,04:35 PM,211126,Anisha,2022-04-27T00:00:00Z,1126,2,19:30,2021-12-27T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Najad Nagli Puna Flyover,Towards Singhu Border,"Alipur, Delhi",29,77,A  pedestrian was been hit by a car who ran away from the site and the victim was declared dead during the treatment.,3470,4,North,Unknown,347011262,ALIPUR,AliPur,Delhi,Delhi,Outer North,Samai Pur Badli,Samai Pur Badli,28.774021,77.143059
20-07-2022,04:35 PM,210113,Anisha,2022-04-27T00:00:00Z,0113,3,13:00,2021-02-27T00:00:00Z,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,NDPL  Power House,Main Sultanpur Road,"Sector-22 Rohini, Delhi",29,77,A truck hitted the motorcyclist from behind and the truck's tyre was rolled over to the motorcyclist head die to which he died on the spot.,3471,1,N/A,Same Direction,347101133,AMANVIHAR,Aman Vihar,Delhi,Delhi,Rohini,Begum Pur,Aman Vihar,28.741706,77.04581
20-07-2022,04:35 PM,210332,Anisha,2022-04-27T00:00:00Z,0332,3,06:00,2021-06-22T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Nithari Chowk at Footpath,"Kirari, Delhi",NA,29,77,"A pedestrian who was sleeping on footpath, an unknown vehicle rolled over his car onto him due to which he died on the spot.",3472,2,N/A,Not Applicable,347203323,AMANVIHAR,Aman Vihar,Delhi,Delhi,Rohini,Begum Pur,Aman Vihar,28.700751,77.055059
20-07-2022,04:35 PM,210492,Anisha,2022-04-27T00:00:00Z,0492,3,10:30,2021-09-16T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,SKV School Pooth Kalan,Delhi,NA,29,77,A pedestrian died on the spot as the truck hit him and ran away leaving his vehicle on the spot.,3473,2,N/A,Unknown,347304923,AMANVIHAR,Aman Vihar,Delhi,Delhi,Rohini,Begum Pur,Aman Vihar,28.707552,77.073103
20-07-2022,04:35 PM,210605,Anisha,2022-04-27T00:00:00Z,0605,3,12:00,2021-11-19T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"SGM Hospital, Emergency",Mangol Puri,NA,29,77,A pedestrian was hit by an unknown vehicle due to which she died on the spot.,3474,4,N/A,Unknown,347406053,AMANVIHAR,Aman Vihar,Delhi,Delhi,Rohini,Begum Pur,Aman Vihar,28.71061,77.06426
20-07-2022,04:35 PM,210004,Anisha,2022-04-27T00:00:00Z,0004,4,19:00,2021-01-05T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,In front of Spring Meadows Hospital,East of Kailash,New Delhi,29,77,A pedestrian was hit by a motorcyclist while he was crossing the road.,3475,1,South-East,Unknown,347500044,AMARCOLONY,Amar Colony,Delhi,Delhi,South East,Kalkaji,Kalkaji,28.556128,77.24389
20-07-2022,04:35 PM,210049,Anisha,2022-04-27T00:00:00Z,0049,4,20:30,2021-02-10T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,NA,NA,Not Known,NA,NA,29,77,A motorcyclist was hit by an unknown vehicle.,3476,1,East,Unknown,347600494,AMARCOLONY,Amar Colony,Delhi,Delhi,South East,Kalkaji,Kalkaji,28.561426,77.243598
20-07-2022,04:35 PM,210243,Anisha,2022-04-27T00:00:00Z,0243,4,06:00,2021-05-12T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Captain Gaur Marg, MCD School",Opposite Canara Bank,"Okhla Mandi, Delhi",29,77,A pedestrian who got down from a rickshaw was hit by a vehicle who ran away from the site.,3477,3,South-East,Same Direction,347702434,AMARCOLONY,Amar Colony,Delhi,Delhi,South East,Kalkaji,Kalkaji,28.561759,77.249918
20-07-2022,04:35 PM,210025,Anisha,2022-04-27T00:00:00Z,0025,6,14:00,2021-02-11T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,A-2 Transit Camp,Anand Parbat,Delhi,29,77,A child was hit by an unknown vehicle due to which he died on spot.,3478,1,North,Unknown,347800256,ANANDPARBAT,Anand Parbat,Delhi,Delhi,Central,Patel Nagar,Patel Nagar,28.659757,77.169424
20-07-2022,04:35 PM,210374,Anisha,2022-04-27T00:00:00Z,0374,6,13:27,2021-08-23T00:00:00Z,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,New Rohtak Road,Near Gali No. 4,"Anand Parbat, Delhi",29,77,A pedestrian was hit by a vehicle due to which the he was dead on the spot with his scooty near him.,3479,1,North-East,Unknown,347903746,ANANDPARBAT,Anand Parbat,Delhi,Delhi,Central,Patel Nagar,Patel Nagar,28.661629,77.177545
20-07-2022,04:35 PM,210414,Anisha,2022-04-27T00:00:00Z,0414,6,16:15,2021-10-01T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Infront of Guru Nanak Road,"Lines & Travels, New Rohtak Road","Anand Parbat, Delhi",29,77,A pedestrian who was crossing the road on the red light was hit by a tempo and was injured which was later on declared as brought dead by the doctor.,3480,1,North-East,Perpendicular Direction,348004146,ANANDPARBAT,Anand Parbat,Delhi,Delhi,Central,Patel Nagar,Patel Nagar,28.662614,77.182038
20-07-2022,04:35 PM,210054,Anisha,2022-04-28T00:00:00Z,0054,7,11:30,2021-03-29T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Surajmal Vihar,Near Keventer Market,Infront of Bahubali Park,29,77,A motorcyclist was hit by an unknown vehicl. His family took him to an Unknown hospital where during his treatment he died.,3481,2,East,Unknown,348100547,ANANDVIHAR,Anand Vihar,Delhi,Delhi,Shahdara,Gandhi Nagar,Vivek Vihar,28.65571,77.30625
20-07-2022,04:35 PM,210195,Anisha,2022-04-28T00:00:00Z,0195,7,18:30,2021-08-22T00:00:00Z,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,In front of CR Mall,NA,NA,29,77,A pedestrian was hit by an unknown vehicle.,3482,1,East,Unknown,348201957,ANANDVIHAR,Anand Vihar,Delhi,Delhi,Shahdara,Gandhi Nagar,Vivek Vihar,28.640343,77.315334000000007
20-07-2022,04:35 PM,210215,Anisha,2022-04-28T00:00:00Z,0215,7,06:17,2021-08-31T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,On Anand Vihar Flyover,NA,NA,29,77,A motorcyclist was hit by an unknown vehicle. He was taken to the hospital by PCR van where he was declared brought dead.,3483,3,East,Unknown,348302157,ANANDVIHAR,Anand Vihar,Delhi,Delhi,Shahdara,Gandhi Nagar,Vivek Vihar,28.64594,77.31756
20-07-2022,04:35 PM,210167,Anisha,2022-04-28T00:00:00Z,0167,7,20:50,2021-07-30T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,In front of Sai Baba Mandir,Near Ram Prasth Crossing,Delhi,29,77,A pedestrian was hit by an autorickshaw. The victim was injured and was unfit to give statement due to which no further information could be acquire.,3484,2,East,Opposite Direction,348401677,ANANDVIHAR,Anand Vihar,Delhi,Delhi,Shahdara,Gandhi Nagar,Vivek Vihar,28.659505,77.31919
20-07-2022,04:35 PM,210322,Anisha,2022-04-28T00:00:00Z,0322,7,19:45,2021-09-29T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Shamshan Ghat,Vikas Marg,"Karkari Mor, Delhi",29,77,A motorcyclit was hit by an unknown vehicle and the victim was injured and was taken to the hospital by an unknown vehicle.,3485,2,South,Unknown,348503227,ANANDVIHAR,Anand Vihar,Delhi,Delhi,Shahdara,Gandhi Nagar,Vivek Vihar,28.644146,77.298923
20-07-2022,04:35 PM,210028,Anisha,2022-04-28T00:00:00Z,0028,8,14:30,2021-01-14T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,3,Unknown,NA,Infront of Invitation Market,Near TVR Mall,Ashok Vihar Phase-2,29,77,A motorcyclist and a pillioin rider was been hit by a car driver. They both fell down and the rider recovered himself but the pillion rider died because a truck driver at the same time came and drove his vehicle onto him.,3486,1,North,Unknown,348600288,ASHOKVIHAR,Ashok Vihar,Delhi,Delhi,North West,Ashok Vihar,Ashok Vihar,28.696228,77.179006
20-07-2022,04:35 PM,210054,Anisha,2022-04-28T00:00:00Z,0054,8,19:10,2021-01-31T00:00:00Z,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"Ring Road, Opp. Fire Station",WPIA,Delhi,29,77,A car was been hit by another car from behind and one of the driver of the car died during his treatment.,3487,1,North-West,Same Direction,348700548,ASHOKVIHAR,Ashok Vihar,Delhi,Delhi,North West,Ashok Vihar,Ashok Vihar,28.701908,77.164813
20-07-2022,04:35 PM,210414,Anisha,2022-04-28T00:00:00Z,0414,8,08:50,2021-08-21T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,0,Unknown,NA,"WPIA, Delhi Flyover","Infront of Nexa, Showroom Ring Road",NA,29,77,An unknown dead body was found on the road.,3488,2,North,Unknown,348804148,ASHOKVIHAR,Ashok Vihar,Delhi,Delhi,North West,Ashok Vihar,Ashok Vihar,28.700905,77.161429
20-07-2022,04:35 PM,210427,Anisha,2022-04-28T00:00:00Z,0427,8,00:10,2021-09-06T00:00:00Z,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,Infront of Invitation Market,Ashok Vihar,Delhi,29,77,Two motorcyclist were been hit by each other and one of the motorcyclist was declared brought dead by the doctor.,3489,1,North,Unknown,348904278,ASHOKVIHAR,Ashok Vihar,Delhi,Delhi,North West,Ashok Vihar,Ashok Vihar,28.696228,77.179006
20-07-2022,04:35 PM,210444,Anisha,2022-04-28T00:00:00Z,0444,8,15:00,2021-09-25T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"in front of C-41, WPIA",NA,NA,29,77,A pedestrian was cleaning his scooty when suddenly a speeding truck came and the driver drove his vehicle over the pedestrian due to which he died on the spot.,3490,2,South-West,Same Direction,349004448,ASHOKVIHAR,Ashok Vihar,Delhi,Delhi,North West,Ashok Vihar,Ashok Vihar,28.700683,77.167758
20-07-2022,04:35 PM,210456,Anisha,2022-04-28T00:00:00Z,0456,8,07:30,2021-10-02T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Infront of Delhi Institute of Tool Engineering,Bartan Market,"Ashok Vihar, Delhi",29,77,A pedestrian was been hit by a car due to which the pedestrian got injured and the vehicle drive ran away leaving his vehicle on the spot.,3491,2,N/A,Unknown,349104568,ASHOKVIHAR,Ashok Vihar,Delhi,Delhi,North West,Ashok Vihar,Ashok Vihar,28.531115,77.270042
20-07-2022,04:35 PM,210496,Anisha,2022-04-28T00:00:00Z,0496,8,08:31,2021-10-15T00:00:00Z,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Infront of Celebration Banqui,"Ring Road, Delhi",NA,29,77,The vicitim was found in the hospital as he was injured. At the place of crash there were pieces of glasses of a vehicle.,3492,2,North-East,Unknown,349204968,ASHOKVIHAR,Ashok Vihar,Delhi,Delhi,North West,Ashok Vihar,Ashok Vihar,28.700291,77.159424
20-07-2022,04:35 PM,210592,Anisha,2022-04-28T00:00:00Z,0592,8,13:00,2021-11-30T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Near Shed-55, WPIA, Delhi",NA,NA,29,77,A pedestrian was been hit by a crane and the driver of the crane run over his vehicle onto the victim's hands and legs. The victim was injured and was been given medicine from a private doctor but then his conditional went critical due to which he died.,3493,2,N/A,NA,349305928,ASHOKVIHAR,Ashok Vihar,Delhi,Delhi,North West,Ashok Vihar,Ashok Vihar,28.696642,77.161399
20-07-2022,04:35 PM,210703,Anisha,2022-04-28T00:00:00Z,0703,8,08:57,2021-12-30T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Infront of MCD Office,NA,NA,29,77,A pedestrian was been hit by a crane and the victim was taken to the hospital by a PCR car where during his treatment he was declared dead by the doctor.,3494,2,North-East,Unknown,349407038,ASHOKVIHAR,Ashok Vihar,Delhi,Delhi,North West,Ashok Vihar,Ashok Vihar,28.700055,77.166776
20-07-2022,04:35 PM,210037,Anisha,2022-04-28T00:00:00Z,0037,9,09:30,2021-01-20T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"New Anaj Mandi, Gate No.1","Najafgarah, New Delhi",NA,28,77,A pedestrian was hit by a bus resulting to his death and the driver ran away from the site.,3495,3,N/A,Unknown,349500379,BABAHARIDASNAGAR,Baba Haridas Nagar,Delhi,Delhi,Dwarka,Najafgarh,Najafgarh,28.619137,76.974202
